What are they....?	0
Me too! The first 2 are DA BEST!!!! :D	1
I really love it	1
the first track is gonna be my personal theme song and I'm gonna carry a boombox playing it whenever I walk down a street or pretty much go anywhere. ;)	1
@MsBouncingSoul theme name is 'Trying To Feel Good 2' by Niklas Ahlstrm from Epidemic Sound	1
Nice 	1
AWESOME	2
+MsBouncingSoul no	2
thats the fountain of the annoyance...	2
I love it. It makes my work environment so much happier...AND now I'm whistling and bopping my head along to the music without realizing it. Thank you!	1
Can someone tell me the chords to this? I want to play a ukulele fingerstyle cover of this.	1
Oh, um, thank you? I still don'y understand.	3
pick 3 or 4... majors are better and you're done	0
I love this so much!	1
Joelle Small Just kidding kkkkk but, If you don't know a major andar a Minor note, learn It first, then you can start playing	2
This makes me feel like, yay #AdventureTime! (Not the show, I'm talking about having a time for an adventure.)	1
This really helped me to chill out, a lot. Thank you :3	1
BUONGIORNO AMICE MIECOMESTATE IOSTO BENE VOI AUGURO CHISTATITUTEBENE CARE MIE BUON DIVETIMENTI MUSCA RILASANTE IO LOTROVO MOLTO RILASANTE NONSO VOIPOI ONGUNO DINOI ASUA SELTA GRAZIE CHIMADATE SEMPRE CUESTA OPUTUNNITA DISEGUIREME COLAMIA RACUOT GRZIE VOI AMICE	1
like it!	1
this music makes you happy and heals depression very quickly ! awesome !	1
7y7yn.  8	1
sercan kavak he ondan	1
It sure does!!	2
1am, sitting on my bed, the night fondle my soul while the world has asleep. Listening to happy music perfect the quiet night mood	0
super placentero escuchar este tipo de musica alegra los sentidos	1
trs bonnes mlodies	1
Its so gooood!!!	1
i like it	1
it helped me sleep ; ]	0
it helped me	1
Ksznm!	2
yeah now  i'm happy !	1
Listening to this after watching Boy in striped pajamas 	3
That sounds good, especially since I'm learning about World War II in class. I'll check it out!	1
Lovely	1
Right, I know that. It's about two boys; one a concentration camp commander's son the other the son of a Jewish prisoner during the Second World War. While it's not as humorous as the book it's based on (from John Boyne, if you're wondering) it's still a great movie.	2
Anna Mozatee sorry to interrupt but that movie was about war.	2
Well, nothing is wrong with me, actually. Why do you ask?	2
Very nice!	1
sound good !	1
  ,  .	2
stupenda musica	1
Matilde Purpura Italiani ne abbiamo? XD	1
Matilde Purpura 	1
Matilde Purpura musica estupida*	2
Matilde Purpura si veramente stupenda! Io la uso per addormentarmi	2
alina chen me too in a week!	1
I enjoy your music. It makes me relax. Thank you.	1
Mahalo!	1
ok gzel ^_^	1
FEEL YOUNG AGAIN.....	3
Yes! age is just about attitude!	2
Bellissima e piacevole musica. Complimenti e grazie per la pubblicazione- Giovanni	1
nose,foc	2
Ok.... mmmm....	3
Mela Vindas z	1
hello dante	1
I love it. Thanks for publishing.	1
I love it it calms me down quickly 100/10 best for all happy days	1
After watching scary videos..... this song is SICK!!!	1
So... 10?	0
Jed Preaseau I LOVE THIS SONG!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!	1
Fantabulous..Can this music be used for my cooking channel ?	1
it is copyrighted. they wrote in the description	0
Is it non copy right Music ?	3
Very nice music for studying so far.  Hopefully, there are no vocals as it can be distracting while reading.	1
Samoan music	1
NO <<SO FAR>> YES 100%	1
Very true.	1
These images are the best gift for me this Christmas. Congratulations; people capable of feeling thrue compassion, are the people who will change the world!!!	1
What if ALL Animals live this way?	0
Love This videod it always helps me feel better  thx For Upload 	1
watching this after seeing the scariest shit on internet	0
I swear Im literally sweating all over even tho I dont sweat much	0
Who else came here from the saddest videos on the internet	3
looked up happiest video ever	1
was not disappointed	2
Kulli kikke pylly kakkeli	1
pertti	1
kakka	1
Is this a paradise?	0
I grew up on a small farm. Went to college on egg and milk money. Raised New Hampshire Reds. Kept  a crippled chick, Baby for 13 yrs. Chickens are wonderful it's just that people do not seem to understand that animals have feelings, are funny, etc. Thank you so much for bringing back memories-had a pygmy goat years later-Oh the JOY!! THANK YOU.	1
I came to watch this after watching a short film that I thought was cute and all, but no it's a stalker following a girl everywhere. I had a heart attack!!!!!!	3
My,Oh! My, what wonderful little characters they all are. It so heart-warming to see them having so much fun,when their fate could have been so much worse.Millions of bouquets to all at Edgar's Mission. Watching this has made  my day,and,it goes into my favourites,along with everything else Edgar's mission uploads.	1
Sup my ass	2
I had a nightmare thanks I really appreciate it	3
I wish we could	3
This video was released the week my cheating boyfriend dumped me, and I watched it endlessly just to help me get out of bed. It reminded me that there was goodness in the world. I completely forgot what it was called and have just this minute rediscovered it. I don't just want to thank you for the work you do, but for keeping me going when all I wanted to do was lie in bed until I died. Still alive, people! Still alive! xxxxxxxxxxx	3
Too cute to handle	1
48 dislikes	0
Wish you wouldmake a healing Farm for us. Thos who love and treat all specie with respect	1
Who else came here just from watching a string of sad videos on purpose and then coming here?	3
I love it!!!!!!	1
Just cam from watching a scary video	0
Try not to smile challenge	1
Jk the video is awesome	1
Sorry I cant watch	0
I just watched the scariest video ever this helps me	0
Awesome vid :D	1
This IS Happiest video ever! :)	1
This is to scary	0
Wow! Brilliant video. Wish I wasn't so far away from Edgars Mission.	3
You know, the world really needs stuff like this...	3
This is the best video ice ever seen and how could people dislike it?	1
Just watched requiem for a dream and trying to come back from that experience	3
This video cheered me up because we had to kill a spider and we tried helping it so I cried and I was sad but now Im happy thx so much 	1
AWWWWWWWW SOOOOOOOOOO CUTEEEEEEE	1
My sister died so this helped temporarily	3
Am I the only who wanted to see if the happiest video has dislikes?	0
I have not got sleep all night this will help	0
I was thinking About harming myself because of what I am but this vidio made me happy	1
thank you for this wonderful video	1
Great. I'm turning vegan. Fuck	2
Lmao I'm so happy thinking about when they grow up and in what ways I'm gonna eat them. Almost surreal. 	0
I needed this after:	0
1:most horrifying pictures of tsjernobyl 	0
2:most horrifying pictures of insane asylums	0
3:creepy ghost tapes caught on camera	0
oh my god same! the second one specially	3
From Dust To A Lifeform oh my gosh number three was me i literally was looking up tons of creepy stuff and i uh got a little too deep and was freaking the frick out	0
I am so ready for to grow up. So i can eat them in Mcdonald's 	1
I think I am the only boy watching	0
This video made my day 	1
i just came to this video because i saw pyramid head grabb a lady by her boobs while naked... twist them like 360... pull them, rip the front part of her skin off and throw it against their friends...	0
im ready for therapy	1
Just came from watching something very horrific and upsetting	3
same was out with friends and saw a guy acting odd searched around for a while turns out the way he acted was the same of the description of the smiling man freaking out rn trying to calm down with this lolololol	3
Came here from halo cause videos	1
I'm here because I watched what if Grayson Dolan died I have a sore head from crying so I'm here  it didn't help just I keep crying someone please help me	3
I came here becose my dog is almost died	3
A reminder of how we all need to be vegetarians...btw	0
Thank you for all your work in helping God's creatures!!	1
Brings back memories of my Uncle Tom's farm where I spent many summers.  Bottle feeding the baby goats ..so much fun!  Just thank you!!!	1
just came here from animals dying bc of bad people then i watched this anc i smiled and my tears went away:)	3
I just watched super scary and sad videos....ahhhh I feel better	0
Dssvob AJ same here that us exactly the same thing it makes me feel so happy	1
came from Chill's Possession vid	0
awwwwwwwww	3
Wie schn wenn Tiere glcklich leben	1
Came here from a shooting I'm not kidding please keep your replies to yourself	2
This is helping	1
but I feel okay now	1
soooooooo sweet	1
this saved me from	1
CRIPELING DEPRESSION	3
This is just so cute a feel happy video!!	1
sooooooooooooooooooooo cuuuuuuuuuuuuuuuuteeeee	1
ahh a fly oh wait	2
I just came from Tales From The Crossing	1
Aww super cute! :D This video always makes me smile :)	1
I'm going in full screen cover me guys (   )	1
Using this video for my five percent left on my iPad	3
And to make me feel better about being in the pitch blackness of my room at 11:20	2
I came here since I was watching a sad movie this made me feel so much better!	1
I love life! This video just made my day 	1
who else needed this because they watched pipose the doll animation	1
Sweet!	1
I'm glad there are places like this on earth.	1
That's just too much cuteness!!! I'm puking rainbows right now!!! xD	0
cunts	2
subscribe for more	1
This is soo great	1
I wrote the happiest video in the whole world cause I was watching the hills backwards (trust me it's scary) and if you don't know what the hills is it's a very good song search it up if you want to get scared though type the hills backwards	0
This video gave me tears of joy	3
Dawwwwwww	1
This video made me super depressed. Thanks a million.	3
I was once almost trampled to death by a herd of goats so yea.	0
Polite Conversation i really believe ya	1
Polite Conversation sure	1
when people ask y I'm vegetarian I just show them this	1
Im here after watching goodbye internet the saddest video on earth. Im warning you now to never watch that video	3
omg how could anybody not like this I literally need to tell all my friends and ad this on my playlist and all of that LOL	0
Me too	3
thanks, I really needed this	1
Septile	1
THX 4 VID!!! TOTTALLY HELPED ME. I GOT SO SCARED WATCHING MISS PERIGRINS HOME 4 PETICULAR CHILDREN! EVEN MY WALL STARTED SCARING ME.	0
I have a super soft spot for fluffy wuffy, cutey wutey, piggy pigs!!	1
AMAZING TO SEE LOVELY PPL TAKE CARE OF ANIMALS NEED HELP AND GET SEC CHANGS IN THE LIFE :)	1
Thanks to you, my day is even worse	2
When you're done watching walking dead season 7 episode 1 and need happinesss	3
so cute	1
This is why I'm glad I don't eat goat or rabbit and the only pork I eat is bacon	0
24 people are crap heads	2
Needed a happy fix and got it!	1
I feel bad for eating bacon	3
I agree. This is why we have veggies. But unfortunately we need protein. I love baby pigs but people don't see that there not just food. They feel the same pain, stress, and feelings like we do.	3
aww im so happy	1
This video made me hungry O.o	3
You're trying to make me happy? Challenge excepted.	2
The car is on fire, and there's no driver at the wheel	3
And the sewers are all muddied with a thousand lonely suicides	3
And a dark wind blows 	2
The government is corrupt	2
And we're on so many drugs	1
With the radio on and the curtains drawn 	1
We're trapped in the belly of this horrible machine	3
And the machine is bleeding to death 	3
The sun has fallen down	3
And the billboards are all leering	1
And the flags are all dead at the top of their poles	2
came here before looking up who Charlie Charlie was..Thanks! This was adorable! Love the goats, pigs, and bunnies! 	1
I was watching something so sad and this has brightened up my life........I'm tearing up	3
at 1:44 is a dog in a red sweater at the base of the tree. this looks exactly like our tina! she lived t be 17 years old!	0
I downloaded a game that is about hacking and a unknown cellphone number just called me, its fucking midnight. The first video i see on my feed is 'dead by daylight' now I'm legitimately fucking scared and now im here	2
this helps a little	1
if u are reading look back at the 2nd word then it is the best person in the world	1
I'm here cause I just a mailbox with my golf cart and I'm still crying only God can help me rn	3
good afternoon!	1
I am in love with the music at 0:36 can you tell me what the song is called so I can listen to it???	1
Omg so cute	1
You know who is the Best friend in the World?	1
Read the first word	1
You're Welcome	1
Kaitlyn Lang and after that we knew Torracat died	3
Sun' FF i didnt even want to read this comment but my eyes forced me to i knew what it said just by looking at the first 2 words ive seen literally 63 of these comments. On every video i watch i see one i understand people are trying to help YT but this is getting ridiculous	0
Sun' FF  Guess who the  better and nicer one is 	1
1:06 Can we take a moment to talk about the fact that that pig is blowing bubbles in the mud?	0
man i really wanna kill myself. what should i do?	3
Eyyyy me too!	1
@Bettie Moeckel ok. thank you for the helpful incite. i now do not want to commit suicide.	0
so fucking happy to be vegan. i could never hurt such lovely creatures	1
Have a dislike, sir.	2
I  cam to this video after watching 3 hours of columbine massacre. ..	0
Watched wake me up when September ends this makes me happy	1
I came here from a video talking about a man killing and directing children	3
Creep.	0
Dissecting*	0
came here after bud dwyer live suicide...	3
I came here from watching the scariest sh*t !!!!! aaahhhh. anyone else?	0
The royalty free music is real	1
my dad beats me	2
Spent 6 hours working homework, decided to see this afterwards.	0
 Made me happy	1
Thanks for the video!! :)	1
By the way, what song is playing in it?	0
Anyone else came here from saddest soccer deaths?	3
All I want to know is why people disliked this. Please explain why. Please.	3
mmmm Bacon	1
Wow people dislike this	0
just came here from watching Shane ouija board vids, this is helping me feel better	1
i have seen this video like 100000 times, is adorable *.*	1
This is not even making me feel better, not even a grin is coming out of me! Just	3
Just came here from watching the scariest videos on the Internet  but this is making me feel better 	0
I came here from crying, I watched someone talk about their dead snake and he cried and I cried. It was a lot	3
Dssvob AJ OMG SAME	3
Oh my god that is the exact same thing I am doing	2
When something sad happens to me I will always watch this video	3
that helped because i just watched a horror movie . why do people make those things/	0
+Dssvob AJ  same	3
Came from watching the top 15 scariest videos on the Internet 	0
ME TOO BUT I WATCHED A SHANE DAWSON VIDEO ABOUT BLACK EYE CHILDREN  IM SO SCARED	3
Los bebes son todos hermosos, y en los animales pasa igual. Es una gran belleza de vdeo. Muchas gracias.	1
I was totally like omg this is gonna be lame, but I found myself with tears of joy at the end and not even knowing it! Anyone else.. Am I just weird...? Okay...	1
I really want to donate some money to them but I can't:(	3
Had to do this after Running the Gauntlet. Jesus.	0
A bit too awesome. Especially the goats, sheep, pigs, rabbits!	1
Not only are all these animals smart, emotional like people, innocent and so much more fun and rewarding to care for than to eat...but countless peer reviewed medical and nutritional studies have concluded meat and dairy is not healthy for humans.   The president of the US College of Cardiology Dr. Kim Williams is vegan.   He says a vegan improved his health and reduced his bad cholesterol (LDL) as well as his blood pressure.   Studies conclude vegans live longer than people whom consume meat and dairy with less heart disease, strokes, various kinds of cancer and bone fractures to name just a few.	3
Many global elite athletes are vegan too.   ie. Super strong Patrik Baboumian whom has won countless global weightlifting awards and is Germany's strongest man is vegan and he is huge.   Serena Williams whom is clearly in stellar health, is the top female tennis player globally is vegan, actually she says largely raw food vegan.   She also says in interviews that her vegan diet has improved her stamina  and mental focus.   I work in business and marketing, I always check facts verses marketing 'stories, spin..' not based on creditable research.   It is the meat and dairy industry continuing to perpetuate that meat and dairy are healthy but they are not, based on credible studies and population studies.    	1
There are countless delicious and nutritious vegan recipes online for people to get ideas.    Dr. Caldwell Esselsyn another top US cardiologist is vegan and he made the movie along with others called Forks Over Knives.    People can watch it on youtube wow, you will never heart disease causing meat again after watching it.	1
I hit the read more button and said no	3
EVERYTHING  IS SO CUTE  	1
And then they ate them up	2
where is soda pop??	0
Needs more bunny footage.	3
Sooo Nice!	1
Here after watching @Mr. Nightmare videos for a couple hours in the dark... Why did I do that...	0
ahhh! that's better	1
Thanks, it's pretty late, and I just watched Obey the Walrus.	0
im so happy to have seen this	1
THE CUTEST AND WONDERFUL VIDEO MADE MY DAY. NOW I WATCG WATCH IT EVERY DAU DAY.	1
NEVER eating meat again	0
Can't stop watching this! What is the title of background music? :)	1
Soooooooooooooooooooooooooooooooo cute	0
So nice...this is so motivating me to go volunteer for a local foster home near by. IMA DO IT!	1
I want to live there :(	3
omg i wanna cry !! i love them all :D	1
would love to be there, hug them, feed them <3	3
que vdeo tan emocionante	2
muchas gracias !	1
How much money we spent on toys of war by now we could have 'Replicators', machine to produce meat and other food and there are billions of planets I bet lots of those are Earth like so we could relocate surplus of animals there instead of killing it and relocate our self out in other planets to prevent overpopulation on Earth, Yeah! I know some of you will say how I have wild imagination but remember Star Trek and communicators prelude to cell phones we have today, matter of fact Star Trek communicators look primitive when you compare to I phones and Android phones today, so let quit wasting money and knowledge on stupidity and start doing something for good of all of us people and animals and plants as well.	3
Muita fofurice reunida 	3
Como eu AMO ... 	1
most awesome..	1
This always makes me feel better. I want the pigs in the basket.	1
Now I'm HAPPY too! :-D	1
'If we could live happy and healthy lives without harming others... why wouldn't we?' Good question, probably has something to do with not worrying where your next meal is coming from and possibly from not worrying about becoming someone else's meal.	1
How very precious , this is awesome. Their happiness is so cool and REAL.	1
Does anybody know what the song is called? 	0
So cute~~~~~~~	1
yummy!!	1
WOW! Thank you Edgars Mission for creating such a beautiful happy Vegan world!	1
Happy and healthy lives are boring. Danger and adventure require trading happiness and health, and that's what many people prefer.	1
If this doesn't put a smile in your heart, you must not have one.	1
@Tm Phanlc no mt bt ci ny ln coi :*	1
this food is so cute!	1
OMG they are so cute! I've never seen such happy bacon in my life.	1
This is too adorable! Playing on repeat	1
too cute u are amazing,,	1
thats cute	1
the boring Happiness stuff	0
Sia brought me here :)	1
So all of these animals are pretty much being raised for food.. kinda takes the cute out of it. 	1
No, this is a sanctuary! 'Edgar's Mission is currently providing life-long care to over 150 animals who have been neglected, abused and discarded by farming industries.'	2
This is a great video.	1
Il paradiso? Esiste!	2
#animali,  #animalia	1
This is beyond words. Almost surreal. Makes me wanna commit suicide living in a world where we slaughter daily innocent beings like cows, pigs and goats. We humans are the devil and animals are the innocent souls that we torment.	3
OMFG i hate these asswipes that come and comment dumb shit on positive videos just cause they clearly have no fucking life and feel the need to get attention, like just grow the fuck up and start using some logic. I'm talking bout you Venom Snake, get educated.	2
mmmmmmmhhh those lambs will make good food in a few years	1
Alexander Hellene i dont think she is now go away	2
I'd like to ask can I upload the video on my channel and putting you links in the description?	1
@Abby Mac Donald U trolling?	0
Alexander Hellene  i came here to be happy not listen to u be a debbie downer and hear your plot against the goverment so go away	2
Target practice	2
Love this!	1
Paradise :)	1
And we can, so we do 1:40. Vegan that is. You people are as awesome as those animals, and that's a lot of awesomeness.	1
The title doesn't lie. :D	1
This could possibly the best video I have ever seen!!  I didn't think there was anything cuter than baby goats and pigs, but baby anything in little coats just takes the cake.	1
Its 2020 now and this is cheating me up	2
happy birthday and many more to you	1
Hey random person scrolling through the comments i wish you a happy 2020 and a beutiful day 	1
Hall of FAME :)))	1
This music is amazing I like to play it in the morning 	1
Happy 2020 like here	1
2020?	0
This is the first day of 2020.	1
To everyone right there, may this be the start of everything that you once wished for. May 2020 brings out the best version of yourself.	1
God Bless,	1
Was listening to the piano, thinking that it would relax me but only got me sad. So I'm listening to this. Yeah, that's better	1
I added this comment cause the number was cursed ;-;	2
May 2020 be the most successful and happiest year of your life..	1
I'm happy 	1
My baby cockatiel loves this song	1
My brother oh flatlined he came back to life!!!!!!	1
Its my birthday today!!!	1
Josh Gaming thank you! You too 	1
happy birthday! and merry Christmas :D	1
boldog ujj evet erot es egeseget ki vanok mindekinek	2
Dobro jutro	1
I am very slow to wake up in the mornings. Music like this stimulates my mind and nervous system. I play it while I get ready for the day. It works!	1
People who listening this you are my kind people i wish I have a more friends like you!	1
What the hell everyone is disturbingly cheerful	2
Even though I know I dont know you but everyone in the world is pretty even if everyone agrees that your ugly it matters in the inside and whoever said that is probably jealous so.... just want to say you are beautiful!	1
You made me so happy I will you,s this very day for school 	1
I might not know who you are but I just want to say that you are beautiful!	1
always look forward to it when i need music	1
Thank you so much for the song !!!	1
I just watched somebody's eye get lazered then destroyed. Shes dead.	0
@Pizza The VI yep	1
I really can feel the music is very calming and makes you happy, best music for the best day.	1
i love it so much.	1
Today I got a Lego tree house but when I finished building it I accidentally fell on it and it smashed. I was sooo sad and this music made me happy!( :	3
May you have a happy year!	1
final destination movie?	0
need this to keep me happy about stuDYING. thx for the upload ^w^	1
Could listen to this all day! 	1
Head Up - Keep on keepin on !!	1
I was sad after my friend treated me in a 'different' way. This really cheered me up! Thanks so much!	1
It's such good healing music! :) 	1
the first is the best in my opinyon	1
that makes me so HAPPY and makes me feel good! p.s. im a kid	1
It's such nice music isn't it! 	1
Im really calm now thanks  	1
It's so calming and beautiful! 	1
My bus just broke down on it's way to school!	2
Used this as a backing track to a fake Chloroform ad!	2
So good	1
I played this during a team death match in COD	0
I love this music!!!	1
Thanks, I played this while my cousins were fighting. It really fit the mood!	1
dude thanck u for everything im cheerful as heck have one as well :>	1
Lol ayone just has this full time playing while doing stuff on computer? lol	0
Who else watching this because there doing their homework and really stressed?	2
Smiles for me, Finally! 	1
Thank you.	1
Whoever you are, wherever you are, I hope you have a wonderful morning/day/ night.  If youre doing homework, work or anything else boring, just remember to smile and think about why youre doing what youre doing. Example: school will help you get an amazing job as long as you work hard  sometimes, bravery means laying down your life for something greater or even having the courage to live another day. If your at rock bottom, remember the only way left to go is up and you cant be brave without being scared. Happy day! 	0
CetaceanRei Thank you! It makes me happy to know that I made someone else happy	1
I really needed that motivation thank youuuuu. I recently started online school and sometimes I just sit there staring at my work and don't feel like doing anything whatsoever.	0
amazing music to play this morning,,,,ukulele---the best summer music we know....	1
This music has taken my situation about someone likes me good music	1
Without this music I would be in millions of detentions this helped do my homework  thx so much 	1
I like to play this when I am scared	0
I was putting my clothes away and they fell and I got so mad but now this made me smile	0
I got my first like by a yutuber yay	1
Who is doing homework and listening? This makes me smile	1
I liked my own comment	0
i really need this now thank you :)	1
I love this song Thank you	1
I got a horror movie ad before watching this LOL	0
Het is zo happy en mooi	1
Depression: Why do I hear Boss music?	3
Exactly...	0
anyone else here because there therapist told them to listen to happy music when your sad .. no ..?  just me .. k .. :(	3
Hey random person scrolling through comments, i hope you have a cheerful day/night!	1
When I was watching a horror movie my friend got scared and stopped the movie and put this on 	0
i love this type of fresh start music :):):)	1
This saved me from my depression holy shit I was so sad everyday I got bullied for taking woodshop, they would say hey wood boy or go white boy go, all these mean comments go away when I listen to this remix of lofi hiphop beats to fall asleep to and happy music. If you guys wouldn't mind I'm a upcoming 17 year old musician from Puerto rico and I make tik tok. My tik tok @ is  @niggasbeniggas:,) pls pls pls follow I would love to be happy but I cant without you	3
Smash like if you committed tax fraud and committed mass shootings in America.	2
i listen to this music while im cooking and baking some cake.. totally make me less tired ! love it	1
Hey YOU!	1
YES YOU SCROLLING DOWN THE COMMENTS...	0
I'M HAVING A DAY FULL OF  BUT YOU  ED  AND I SUDDENLY FELT.SO JUST KNOW YOU ARE A  TO MY  Y DAY. YOU	1
No doesnt work	2
You saved my life! I was watching titanic and the sad music started I  was almost crying but its the happy music that saved my life tank you soo much 	1
I feel better. Thank you for this playlist.	1
15:54	1
I loooove this music! Im totally using this for my school baking project! Thx for making this! 	1
I had a college lecturer who thought he was better and cleverer than most if he was so good why was he so unhappy???	3
My cat was bored so I decided to play with her, but she didn't want to play. I wanted to make it a bit more funner with cheerful music, I put this on full volume & she started being playful! :)	3
Happy sounds in the morning!!!	1
If this cant make you happy  then I really feel sorry for u and I dunno  what can make u happy  to be honest, have a lovely  day ppl! 	1
Happy days to all.	1
Music brings me happiness .	1
Makes me happy inside regardless of my outside imperfections	1
Hope everyone listens	1
This song is so cute 	1
this song is good but	0
JK lol i love this song i even huge me brother for the first time :D	1
When school burned down.	2
Cayde -6 	1
I'm so happy i'm rolling of my bed	0
Happy song	1
[ happiness noise ]	1
1:29:30	1
I think it's  a lovely  happy  song	1
love it dosent make me fell alone when at night :D	1
How can i download it? 	3
i had a very bad day at school today and this made me feel better 	3
I love this song Thank you !	1
u a fan of ariana gande?	1
Goooooood morning world..... hope we all have a wonderful day, with smile and good luck being with us all day long....	1
it just so happy and when i am at my house in a bad day at work it makes my day	1
always when my mother says to not put rock music I always put this one!!!	2
Today I am very happy thanks for this instrument music	1
Me my brother and my cousin were watching a scary vid and then a box fell and i searched happy music and this poped up it made me feel better	1
I am playing a horror game whale listening to this!!	0
lol whale	0
Stay happy in this world full of troubles drink a lot of water and breathe, remind yourself you're awesome and thank you for being alive you mean more than you know, keep going!!!!!!!!	1
I just love happy music like this	1
Girlfriend broke up with me I needed this	3
Im just tryna sleep but i mean i cant stop smiling so keep smiling yall	0
I like it that song cool	1
This is great	1
I wish it wasn't copyrighted...	3
Aloha from  Lanai,	1
Just got done playing a horror game cx Feeling better already	1
You must be very desperate to search for a video like this. I am too.	0
Lets go through this together! No fight, no glory!	1
My wife was feeling depressed and she perked up after I started playing this for her. Thanks.	1
1:30 min music whats the name??	1
Amazing.... 	1
Listen and become happy	1
I was really stressed  trying to do my homework , but then I listened to this and it really calmed me down. Thank you !!	1
My cat died this morning and now my other cat is depressed so Im trying to uplift her spirit. That was her first cat friend. Any tips or advice please lmk what to do to take away her depression.	3
i prey to god to try and make me happy as i can possibly be everyday again and treat everyone as kind as can be really good. and if grandpa , if you can hear me in heaven, i might need your help too. i love you grandpa emerson.	1
I was having a really good day but after listening to this I feel the worst I've felt in months :(	3
Fun fact did you know youre happy music makes me want to die even more fun how cringing it is	0
This put a smile on my face e	1
Yee i  have a gf	1
This song reminds me how much fun me and my cousin had until he had to go :((	3
this picture has the sun add in photoshop.. The lights from the real sun is in front of the trunk, behind the false light.. also in the grass.. with a different angle.. : )	0
How are you feeling?	0
Deppressed.	1
What happened?	3
My best friend ever since before grade school freaked out and started hating me, called me 'Goth ass bitch,' and 'slut'	1
I don't know.	3
Will it be OK? 	3
nice song i like it soooooooooo mmmmmuuuuuucccccchhhhhh	1
Ahh this is nice and happy!!!	1
I really love this music. This makes me dance.  Thank you very much! I really enjoyed beautiful and healing music without interruptions. 	1
Have a happy day! :)	1
TY FOR MAKING THIS IDK WHY I WAS LOOKING SCARY STUFF IN 3AM AND JUST WATCH THIS TO CLEAR MY HEAD IM SO THANKFUL FOR THIS.	1
Are you OK?	3
I  was sad bc all my freinds in robox where not playing a lot of them never play i was feeling sad so i search ''happy song'' And clicked on this one i FELT SO sad and NOW happy good job making this magical song!	3
Thx you helped me	1
Thank you so much for this. Have a nice day Just Like mine.	1
Wakin up on December 7 1941 like...	0
Thank You.	1
'solutions found' this music saved me $$.. I spent a week listening to this during..  a 1 hour commute. one unsuspecting day i ran into an officer who alarmed me suddenly, asked me to display my ride. i had to pull the earplugs with this song off... Since I dont have my ticket for the bus, $$$$ fine.. this music made me so positive, i was upset annoyed, but then I just suddenly KNEW what to do. While he has my ID, and is writing his ticket to give to unwilling me... I went for the ticket booth, and bought myself a ride ticket!! 'Here, i have my ticket!' i say.. he still did not finish writing the ticket, and now was pretty upset that I did that. But, I could not help it, the music helped me with a solution and I just went for it!! thanks to the positive vibe, helps us to be smarter!	0
Whos here 2019 september?	0
October.. Have a nice day!!	1
October!	1
October	0
ASMR Svolikaka October	1
I was watching too many suicide videos so I came here to create balance in my life	1
Hi good morning  i love the Day so much 	1
everyone saying it worked and im over here crying	3
Sub to me to be Cool for the Day	0
I miss you song forever! but I can used during the daydreaming mind forever!	1
I felt dumb for feeling so depressed that I had to look up happy music but miraculously it worked and I regret nothing 	3
When there is person like me having no friends n courage to face this  world it's better to happy alone	1
28:09	1
28:07	1
Your neck is not a shirt so dont hang it                  your skin is not paper so dont cut it your heart is not a door so dont lock it                            Your life is not a film so dont end it                              Just Be Happier	2
I love this!! The music is so... happy and it just makes me happy as well.	1
I'm helping baby crying at YMCA stopped crying! Ooooya	3
Really amazing Thanks a lot 	1
i listen to this while a play horror games	1
this is very good!!!!!!	1
Nice vid	1
Summer cheer me up, you cheer me up, I like HAPPY Music.	1
1.3k people dislike happy music accurately described in the title of this video... Goes to show you can't please everybody in life, so you may as well live a life that makes you HAPPY! :) Have a glorious day! <3	1
My first boyfriend just broke up with me , feels great man.	3
Hey beautiful person :) I hope you have a great day!	1
This is the kind of music you find as ringtones in your new phone.	1
EXCELENTES MELODAS GRACIAS BELLISIMAS!!!!!!	1
I've been bombarded with anxiety all week so I decided to search up some happy music. This song is so bubbly, I love it! Thank you for the amazing music!!	1
This my fav video 	1
This Music Makes Me Really Happy When I'm Feeling Sadness, It Also Helps Me Stay Focus On Editing And Doing My Favorite Crafts.	1
THANK you	1
came here after watching a shane dawson video.... I'm a baby	3
Im so happy listening to this its so realaxing tomorrow!	1
I didn't expect this to help me feel better but it did. I just had a falling out with a friend so I wanted something to cheer me up a little and this did	3
I played this during my bday party yesterday. !! love it	1
I really needed some happy music xD	1
it is joyful	1
im playing this while playing minecraft so i dont hear the cave sounds	0
Im listening to this because Im watching a scary movie.. but I listen to this when Im sad too! :D	1
Its my little siss b-day! One like equals one b-day hug for her. August 8.	1
I wrote a song to this.....	1
:o happy birthday random guy's little sis!	1
@Unfunctional Sunflower my b-day is the 8th of august too! :D	1
Happy late birth	1
I had to find some music to make me happy. I was depressed about missing Japan and I couldn't help myself crying. What I think that made me cry about it was the time I was at the top of Tokyo Tower with my dad and little bro. The rest went to a temple tour. It was complete and I almost cried, but I wiped it off quickly or held my tears. After the entire summer 2019, I still think about Japan, but it makes me sad about it. At home one day, I expressed how I felt about Japan and my dad supported me. After the talk, I decide to listen to this. That's why I found this video.	3
My birthday is on the 8th august too	1
her birthday is on the first day of school	0
Thank you for the amazing music.Have a nice day	1
Ok. Whenever I get at a scary scene in BATIM I turn this on. Dont judge me !	0
Is it on Netflix?	0
I olise start bifor bad	3
Before:ugh I'm bored	3
Now: *dances	1
After:*plays again	0
Amazing it helped me relax	1
*GULAGS*	2
