This makes me want to commit tree rope	2
The people hating on he  for finding  a dead body are really disgusting me for their hate. We really don't care what you say and nobody ever came out and asked for your opinion.	0
 Irish Potato   Irish Potato  Im irish and Im ashamed that you have Irish in your name and youre hating on people for criticizing he  FOR TRYING TO GET VIEWS OF SHOWING A DEAD BODY !!!!	2
 Irish Potato  Im irish and Im ashamed that you have Irish in your name and youre hating on people for criticizing he  FOR TRYING TO GET VIEWS OF SHOWING A DEAD BODY !!!!	2
Who asked for your opinion?	2
Does someone has the full video ???	0
he can still go die	2
This lady is Jealous I can feel it	2
Jeiry Pena he  is weird and messed up	0
he did bot right that he is yo dumb	0
Guys momo is making kids commit suicide put momo in the forest and shell kill herself	3
Even Pewdiepie doesn't like him.	2
This is why i hate he ?	2
There should be an annual reminder of how stupid he  is on the date that he posted the video.	2
After watching this I'm ashame to face the people of Japan which I always admire them for their hospitality and the beautiful cherry tree which I always wanted to see...... right now I feel empty to go after what he  did	3
*'did we find a dead body in the 'suicide' forest?'....* -he 	0
What a fucken idiot	2
You were my faborite	1
Why he	3
Algum Brasileiro aqui ?	0
Its not a dead body its just a munchkin on the rope swinging	1
disrespectful and not even funny.	2
I love how jake and he have millions of subscribers for doing dumb things and here I am at 40 subscribers.	1
Suicide ist terrible	2
*me going down the comments and finding he  fanboys*	0
Me seeing a he  Fanboy	0
*me going down the comments and finding he fanboys,ready to roast them with logic* 	0
Damm, and ppl are still subscribing to this guys, smh. His subscribers are also like him or worse.	3
Oh wait yes morning and scribers than you	2
He gets more money to know if you right now	1
So what he saw a dead body how does that make he a bad guy. We should start persecuting everyone who finds a dead body	0
It doesnt give him the right to act all excited and record the body up close	2
Imagine killing yourself to end your shitty life just to be found by he .. This would give me a good enough reason to live.	3
In general i just dont like the image of a dead person unless its fake like in the movies etc but real one?? Who had real life HELL NAHH	2
It's been almost two years....OMG	3
That's why kids are screwed up all the trash they see on YouTube TV and video games this guy's garbage could have did something better sorry don't cut it sorry bastard	2
He may be lying	0
**laughs in depression**	0
Anybody got the original vid send link if so	0
me:*reads title*	0
Also me:*sees he  *	0
Yes, still me: HOLY SH- he  DIED!	3
We'll get him next time	1
The real question. Who else in the WhiteMilitia wants ALL these clowns extinct	0
*NOW ABC I HOPE YOUR NOT ACTING ALL SELF-RIGHTEOUS HERE~ BACK IN 1974 YOU HAVE FILMED A SUICIDE YOURSELF: NOW I KNOW THAT YOU DIDN'T EXPECT A SUICIDE ON YOUR WXLT-TV STATION, BUT YOU DIDN'T KNOW THAT IT WOULD HAPPEN. AND FOR THE RECORD, THAT SUICIDE WAS FILMED UNLIKE he 'S VIDEO THAT SHOWS THE DEAD NIP! DOES ''CHRISTINE CHUBBUCK'' RING A BELL TO YOU ABC?*	2
NECHO II *YOUR A FUCKING IMBOSILE, he  POSTED THE VIDEO BECAUSE HE WANTED VIEWS AND HE KNEW THAT THERE WAS SUICIDE IN HIS VIDEO WHILE THIS NEWS ORGANIZATION WAS LIVE STREAMING NEWS AND KILLED HERSELF UNEXPECTEDLY, THE NEWS ORGANIZATION DIDNT KNOW THAT WAS GOING TO HAPPEN BUT he WAS FULLY AWARE AND HE EVEN POSTED IT AS THE TUMBNAIL*	2
*WELL MAYBE NEXT TIME HE WILL FILM HIMSELF TAKING A PISS ON THE DEAD VICTIM, THAT'S HOW WE WILL KNOW THAT HIS APOLOGY WAS PHONY!*	2
There's a problem a news organization filming a story for the news. and a vlogger filming something for humor and entertainment.	2
What a fuckin dweeb	2
You fucked up Etika. Fuck you he you human garbage.	2
Youre saying he s the reason why etikas gone?	0
Not a single soul:	2
ABC news: FOLLOWERS	1
@Remi Kremii lol true	1
Slim_ShadY shikamaru wassup my g	1
@IMALREADYTRACER Stfu You didnt have to say shit either you prick	2
@Remi Kremii stfu you didnt have to say something	2
god these comments are so dead. Like come up with something new	0
Yall crybabys anyone who kills them self is a pussy nothing else nothing wrong with what he did the pussy who killed himself something wrong with him lmao all yall pussy	0
Terminal illness or end-stage disease is an incurable disease that cannot be adequately treated and is reasonably expected to result in the death of the patient. Terminal patients have options for disease management after diagnosis. Examples include caregiving, continued treatment, hospice care, and  PHYSICIAN -ASSISTED SUICIDE.	2
I didnt do it for the views.	3
Me: *OH SHUT THE FUCK UP.*	2
Yeah that was a lie	0
So.. i search 'why everyone hates he ' *bcoz i really don't know why people hates him so much* and this video appeared 	3
*now i know why*	2
I would like to see Someone laugh at his dead body.	0
It would be ironic as hell.	0
*NOW I'M NO FAN OF THE 'S HERE BUT LET'S NOT MAKE AN ADOLF HITLER OUT OF he ~ THERE ARE FAR FAR WORSE THINGS IN THE WORLD TO BE CONCERNED ABOUT THEN SOME YAHOO LAUGHING UNCOMFORTABLY AT A DEAD BODY: I HAVE SEEN SUICIDE VIDEOS (which include one that was caught on video by ABC themselves.) I KNOW THAT WE ARE CURRENTLY IN THE BOO-HOO GENERATION WHERE EVERYONE IS OVERSENSITIVE AND SHIT BUT STILL, I THINK IT'S LONG ABOUT TIME THAT WE AS A GENERATION NEED TO GROW THICKER SKIN AND A STRONGER BACK BONE INSTEAD OF ACTING LIKE WIMPS AND CRYBABIES! WHAT THE FUCK WOULD HAPPEN IF he  WAS A GRAVE ROBBER? THE WORLD WOULD SHATTER!!*	3
NECHO II who do you think I'm referring to?	1
Wow 2018 was a bad bad year for he 	3
..... This is messed up...	3
Yooooo Aaron  your my guy	1
Ok he laughed because he had a concoction in 7 ty which made him unable to feel empathy thats why he cried because he cant handle empathy or stay in relationships	3
He laughed at a dead body,and filmed it.	0
Hes an idiot.	2
For all i know if he ever finds my dead body that fucker is gonna kill himself before my sprit gets to	2
Is it clickbait?	0
'He has 15 million followers on YouTube'	1
wow somebody needs to get their terms right	2
@Arolema Prarath Yup	1
Same shit kiddo	0
They just gave him free clout	1
I know it's in the past but he is banned from Japan but if he comes back to Japan he will be arrested with multiple charges and I still will never forgive him for what he did	3
killingmaiself uallshouldbehappy Sorry for being a douchebag. If I offended you.	2
@Teddy James I. Only used it once lmao you don't know me irl	0
Stop using Y'all. Only cucks use that term.	2
@Teddy James may I ask how? I'm just letting y'all know..	0
Teddy James Care to explain why?	3
Hurry up don't leave me hanging	3
I find him very disrespectful. It is not to late to change he. Do what is right. You should be a good example please take the responsibility as an influencer. Humans don't say respect, it is done, my bro.	2
During the trip in Japan he had been being so rude and even never respected other culture and his arrogant never ends to boot.	2
He is an idiot he talks rubbish I am he  bla bla bla	2
His apology dose not mater	2
Screw him that is not funny	2
hes a retard from Ohio	2
Eh, it didn't seem all that bad to me.	0
HE AIN'T DAT HUGE OF A FAME	0
Excuse me but are all American are such idiot, may I ask..	2
Nope, Just some of the ones we make famous.	1
The fucking guy is indeed fucking psychopath	2
I remember watching this when it came out bc it was in my recommended	0
wherer im can find vidio?	0
@Starberrymalk im found vidio in dark web because to much drugs ad	0
emilisgamerlt ;0 If you look it up on google, some sites have it. None of the sites will be YouTube, however. Most likely DailyMotion or something.	0
1:06 bottom left under the pic of he  	1
YouTube Shame on you for this garbage Same with you jake you hypocritical witches	2
Jenna marbles APOLOGY FOR GETTING THE WRONG FISH TANK was more sincere than hes apology for filming a goddamn dead body	2
Edit: it auto corrected to filling srry	0
0:22 top entertainment influencers in the world try watching one of his videos. 90% of his videos are shit,9% of his videos are even shittier and 100000% his dad kissing more little girls	1
TODAY, IS A GOOD DAY TO DIE!!!!!!!!!!!	2
15m followers on youtube	1
Dont let these people near youtube ever again	2
'HE SUCKS HORSE SHIT ENDORSE THAT '	1
I don't get it why did he do it	3
Bunch of fucking cry babies	2
Can you really blame them tho	0
How stupid can you be. he  you are the reason some youtubers suck. he you deserve all the hate. Why the fuck would you show a dead body on YouTube. Stupid ass nigga. I wish i could just slap the shit out of you. You are the reason dashie aint funny, bhd aint funny you son of a bitch. Then you have the nerve to say this was to teach kids not to do suicide. BITCH, you the reason Etika killed himself. YOU MADE YOUTUBE THIS WAY. Stupid ass nigga. You tried to entertain people by showing dead fucking body, and expected nothing to happen. Stupid ass, piece of shit ass, making excuses ass , bottom of my shoe faced ass. FUCK YOUR APOLOGY, FUCK YOUR CHANNEL, AND FUCK YOU.	2
He needs to be behide bars TONIGHT!!	2
followers on youtube	1
we forgive you	1
You spelled I wrong.	2
There is no bad publicity	2
And there's actually a forest called suicide forest? If it wasn't for this he guy, I would've never known about such place. Suicide is an epidemic in this modern era. He actually did a great job relating the place.	3
I always knew he'd screw up one day, i just didn't know how bad...	3
U suck for news	2
He dies almost everyday chill	2
Im disappointed. Suicide / Depression is NOT a joke. He should regret that ALOT.	3
The only regret he has is about how it might negatively affect his YouTube subscriber count.	0
Hes not sorry. He really isnt. He just doesnt want his career to end. Which is why I am questioning why he even still has subs. Why do ppl still like him after all the crap he has done. He doesnt deserve his subs. He doesnt even appreciate them. And if he intended to raise awareness then why the hell was he making jokes of the man. It absolutely disgusts me. It really does.	2
15 million followers	1
YouTube: *am i a joke to you?*	3
I wonder how many subscribers he has now after that incident	0
I wouldnt even accept his apologize	2
He has 15 million *followers* on YouTube	0
its about time we start a crusade	1
YOU CRIED LIKE a FUCKING BITCH...asking i am SORRY...A GROWN AS MAN AND DOESN'T KNOW THE DIFFERENCE...fuckin PATHETIC..you DON'T have the FUCKING BALLS TO ADMIT the TRUTH...YOU did it FOR 'VIEWs'....SERIOUSLY ARE YOU THAT FUKIN STUPID	2
he ...YOU are so full of SHIT...an influence...SERIOUSLY HOW the FUCK...YOU DID IT FOR FUCKIN VIEWS...FUCKIN admit it...Why why the FUCK would I be i have TO be pretty FUCKIN PATHETIC to be influenced by you	2
YouTube has subscribers	1
Hate watch is that a real thing ?	0
Daz Black sums this up incredibly but strong language but its worth it	1
Oh. I went in the woods and what was that smell and saw  is it a dead body no it he  carrer	0
He made a big mistake to gain views. His fault.	2
FOLLOWERS?!?! its called subscribers, mate	1
He fin sucks	2
1:54 if I remember correctly...in the video he _pointed and laughed_ at the dead man. I might not be correct. I didn't watch the video, but he was smiling WAY too much to be trying to cause a 'positive ripple' and raise awareness about suicide. He and his awful brother disgust me. They need to stop getting attention. Everything they do is selfish and fake and they need to not have YouTube channels. Or any kind of social media. If I could, I would dump them on a remote island, with no cameras, no supplies nothing. And let them not be part of civilizations problems.	3
Screw he  hes an  idiot screw his apology its not ok he needs to go back to that place and find those dead bodies and apologize!!	2
dont watch this. If you havent got tallent you could apply for job though.	0
WHAT TYE F IS he THINKING BEFORE GOING TO SUCIDE FOREST look now what happend	2
they talked about him like he was the poster boy for youtube	0
15 million followers what the fuck	0
Tbh I dont give af :/	0
hE hAs FiFtTeEn MiLlIoN FOLLOWERS oN YOUTUBE	0
Idk y they trippin they used 2 hang our ppl all the time.... AND LAUGH ABOUT IT. Hypocritical ass bs	2
Oh and I'm sorry he I was just sooo mad sorry I'm a shame I'm nothing but junk	2
Oh god sakes what the heck he what's wrong with you and sorry lord I pray for you forgiveness pls	3
He claims it was suicide awareness 	3
The only awareness hes spreading is if someone finds your corpse, they might just film it and put it online	0
Humanity Killed The Cat 	3
I will just haunt him forever	1
People will always still film a dead person and put it online just for clout. When XXXTENTACION got shot, someone filmed his corpse and it went all over social media, nobody tried tracking that guy down because he didnt have fame and wasnt as successful as he.	0
Humanity Killed The Cat I would after what he fucking did	2
Jake: Im a bigger douchebag than my brother.!	1
he: hold my beer little bro.	1
Followers on YouTube ( facepalm )	2
The world hates him. Wed wish you'd do something and stop the ridiculousness.	2
Who member of this	0
He not the most the entertaining person to me...SAD	3
In my opinion at least dont get mad but, I believe that if it was any other youtuber not as popular as or is he , they wouldnt have received as much backlash. I say this because a lot of people dislike he . And further more onto the celebrities and you tubers, suicide is a very serious topic and should not be joked with, however most of the other people that called out he were probably just doing for attention. But like I said it is a serious topic so most people who called he out were just pissed off with him. I am not trying to defend he. What he did was wrong.	2
Tamil School Girls Dubsmash Dance Atrocities | Tamil Dubsmash School Students	0
https://www.youtube.com/watch?v=gv9OIuGzYQ4&t=63s	2
I ain't mad or offended at this video at all and I dont see why people are what I see is that if he didnt find that body it would still be there not put at rest and yeah he was rude with his reaction but why people offended at him posting a video of a dead body people are saying kids are watching but let's all be honest kids are not innocent these days anymore they already seen stuff and its different seeing it on video than in real life I'm not taking up for him at all because I'm not a fan I dont watch him nor do i judge him but really what's wrong with everyone getting offended when they should be happy thay the family thats been waiting to get their child back or a love one that's been waiting has got a body to put at rest not to leave that body in the woods would be very disrespectful I think people should go find them bodies in that woods and put then at rest just saying everyone has already been exposed to the world so what's the problem with a dead body I mean I understand why he should have covered it cause it's really disgusting but why get so offended by it I would like to hear others side of the story	0
Seriously he gets views so he didn't do it for views	3
Ppl need to seriously get a life ok I do not pitty cowards who take there life ok my birth father did that and never knew him but I will say this he did not go in thinking it was going to be that way ok he did nothing wrong in his video ok he didnt do shit its not his fault someone did that to them self he was showing the real ness of that forest ppl go there in real life all around the world to really kill them selves there is a movie made on Netflix of this forest so for all ppl sooo concerned go rage on ppl who allow these ppl to go there to do that shit they know why there walking into that forest ok so for ppl to get made at he  ur fucking idiots ok ur made at wat he showed the idiot who willing walked in the woods to hang him self like the coward he was or u made that the ppl running the park allowed the guy to walk in woods to hang him self instead of calling cops and getting this guy help come on ppl get off ur asses do something with ur life get off YouTube and stop blaming ppl for actions they didnt even do he showed the facts and truth of a place in this world that allows ppl to just kill them selves in ppl are fucking retarded	2
No one gave you permission to make this news	2
A 'popular' YouTuber did the moment he posted a disrespectful video on youtube.	3
Why am I here in 2019??	3
The worst part is kids are defending this man here in the comments section i mean like lol wut.	0
THEN WHY DID HE DANCE WITH IT AND LAUGH HES AN IDIOT	1
he  IS SUCH AN IDIOT I USED TO WATCH HIM BUT NOW I HATE HIM	2
Bull fucking shit that he didnt do it for views	2
*goes in suicide forest and doesn't expect to find a dead body* he  logic	0
15. Million followers really?	0
humans are pathetic creatures after all	0
Hes the definition of dogshit	1
I hope the Japanese government bans he  from entering Japan ever again! #knowyourlimitsson	1
The Japanese government already did that.	0
this is good content	1
How? How was this a mistake? You film the video, you edit the video, you upload the video and not once do you think 'How does this make me look as an inspiration, as a person, and as a YouTuber?' 	3
You have little kids watching your channel, I'm talking 12, 10 and maybe even younger who look up to you for inspiration. And what do you do? You film a dead guy and even worse, you joke about it. They don't know any better than to do this. They don't know right from wrong. They see you do it and think 'that's okay, that'll get me views' when they have phones and can hide away from their parents and watch this stuff. They don't have their parents there watching their every search and every video they watch so their parents aren't there to tell them 'this is wrong. This is VERY wrong, do not joke about this'. 	0
Suicide and depression is NOT something to joke about. I've been through depression myself. I've had friends go through it. I've seen what it does to people, and I can tell you there's nothing funny about it. And for you to find humor in it makes me question whether or not you are actually a human being.	3
Oh my god	0
Take a big FUCK to he 	2
Can we set a law to ban him from Asia? We don't need anymore Donald Ducks here	2
he  is a horrible person, and not soothed as any form of role model.	2
DUDE I CONT STOOP ITS SAYORI	2
Paano pa pala yung kay Keith Talens ?	3
i intended to raise awairness about sueisude, by making fun of a dead body.	0
Next video: throwing shoes on traffic lights	1
U people are stupid.( not l9gan ) u people watch countless stupid videos.excuse him for not realizing that his audience of morons( even myself)would take offence of a dead body when they dont take offense to racism' stupidity, and other quistionable jokes, videos,and such.this world is done and has been.we all need to wrap it up....	2
Did she say youtube F O L L O W E R S	0
His face looks like the mugshot of Jeffrey Dahmer.	0
Sinong pumanta dito dahil kay keith talens???	2
Came here because of makagago	1
And heres my Instagram: https://instagram.com/selina.kort 	1
No one cares.	2
Hes a ducking idiot get him off of toutube	2
And now we meme on it	1
MG brought me here!	1
PewDiePie has 96 million followers.	1
Me and my sister were laughing so hard and teased him and posted this to all our friends when we saw this on YouTube while getting cereal XD	1
he is a human I hate to have to hate him but this sivkens me	3
This is normal I didn't see anything no one died he didn't do nuttin.......	3
Right?	3
I honestly believe that he took the video down due to the dislike to like ratio	0
Omg everyone is it like he told him to do it ............no sis so..........shut up about it stilll in 2019 i still get reminded just leave he alone I dont know the hell why people is hurasing him about it i am SISTER shook of how much hate.......... Do u like getting bullied . so becy betty keasha all whos people giving hate to him youe wasting your time the exit is here leave	2
I was going to write something but nvm I dont want problems	0
Thats so dumb of course he filmed it anyone would have lol who cares alot worst things on youtube than that	2
I personally dont like him, however I dont think he deserves all the hate. No one deserves hate. Hes a human being for crying out loud! Hes not perfect! Yes, I agree he couldve made better choices in making the video, but hes just a person. He tried to raise suicide awareness in his own way.	2
Hes not funny 	2
Hes racist	2
'15M followers on YouTube'.	1
what is that profile pic	0
I agree that this he guy did something wrong	2
Cautati pe youtube 'Bahoi - despre suicid' ... sa vedeti si voi ce e ala un suicid.	2
Americans sucks...	2
Kespacito M8 wrong. Just he and the people who like him	2
'15 million *followers* on youtube'	1
Im Japanese and Im really sad and disappointed with how he treated a dead body disrespectfully.  Also, what he did in Tsukiji and Shibuya disgraced other Youtubers so now a lot of Japanese people think Youtuber as immortal people.	3
He should be aware of the fact that he is one of the top influencers in the world and how he could affect kids behaviour.	2
He's stupid.	2
The thing that gets me is that the entire time he's cracking jokes and acting obnoxious and it's clear that they continued filming for selfish reasons. There was no intent to raise awareness for 'suicide victims'. In fact, showing graphic content like this is often what pushes a suicidal person over the edge. Think of how many killed themselves after watching '13 Reasons Why'.	2
I'm pretty sure you shouldn't have posted a video about a person who committed suicide he has so many kid followers it's not even funny teaching more children about suicide might not be the best idea I basically live around death I see it every day and I don't want others seeing the horror of death	3
HE MESSED WITH THE BODIES WITHOUT PERMISSION	2
Followers on YouTube 	1
Seems legit	1
asshole	2
15 million FOLLOWERS	1
HES SO STUPID IMMATURE AND DISRESPECTFUL. Ugh  how do tf do you make fun of suicide incident?	2
'I did it because I thought I could make a positive ripple on the internet...'	3
Me-BULLSH-T	1
@Cosmetologeek agreed.	1
giselle silva You remind me of a 10 year old because they have nothing better to do than troll you tube and use terrible insults. Isnt it past your bedtime? Run along now. 	2
Riiiight...Didn't want veiws thats why he titled it 'WE FOUND A DEAD BODY'.....Also yeah makeing fun of a dead person by saying 'He doesn't feel too well'.....Really raising awareness and being positive!	2
Me To Him: *Sniff* Smell That....??? 	0
*Smells Like Bull Poop*	0
WHAT IS REAL...	3
BIG DEAL...HE GOT THERE FIRST ...NN.	2
Wow! he  really did this? That is really bad! What if the dead person's family and friends saw his video? And he's 'so sorry' video is faker than James Charles apology video lol	3
And i missed it	2
*YUP*	2
he can suck a dick	0
Followers on YouTube?	0
Fuck you bitch	2
Published on Jan 2, 2018. MOVE THE FUCK ON WITH YOUR LIFE KID!!!!	2
What the real problem is why they tagged subscribers as followers.	2
This word is full of people like him and bhad bhabie etc and their gaining so much popularity that its in turn influencing children to be like them, which is NOT what we need these days... we need better people	2
I'm a maverick	1
most wanted man for disturbing the peace	3
'Suicide victim'	2
He didnt prevent the suicide.. so whats the point	3
i heard about this guy!! sometimes the content will get obscured!!!!you ave no respect to show a dead body!!!!! its disgusting to show a corpse!!!! you did it for views not for good!!!!	2
Who raised this fucking nitwit	2
And you never said what he actually did good job! ;)	1
Roses are red, Violets are blue, Guess who YouTube's going to sue	1
15M Followers	1
80% Are kids and others 20% are teenagers... 	3
I hate jake  and he  Id rather die than hang out with them	2
People are really getting mad over this??? Wow how stupid is that	2
@Jerr S you sensitive bitch  it's funny how you think it's the biggest  thing in the world	2
Andon Amparano uh, yeah	1
@Jerr S lol nah	2
Andon Amparano you are if you think its dumb that people got mad.	2
He did it so he can feel like he has done something good in life even though I'm sure he hasn't	3
Subscribers dumbass.	2
https://www.youtube.com/results?search_query=who+the+hell+cares	2
I really don't understand why everyone was getting upset about this video tbh... He went to the forest for the haunted aspect it.. I understand laughter as a coping mechanism because I'm like that.. And the persons overlooked his message after finding the body that suicide isn't the answer.	0
You're a special kind of stupid.	1
@Joe Feigenbutz how will he know who the family members are?.. he blurred the face	2
Did he ask the family for permission before uploading the video?	0
He's not sorry for what he did. He's sorry for the negativity it got.	2
why do ppl still hate on james charles like jake  filming a dead body that *'he didnt do for views'*	3
You didn't even see the body it was way off in the distance.fuckn joke how main stream media try and take a moral high ground and sensationalize something like this...they do far worse daily	2
they call subscribers 'followers' lmao	1
https://www.youtube.com/watch?v=RAA1xgTTw9w	2
Did he delete the video??	0
Notonlyyou:>	1
Sis imWatching thisin2020	1
Dont worry Im watching this in 2020	1
Whatabout2020mates	1
Game of thrones:  	1
Trashhhhhhhhhhh	1
he  is TRASH	0
Wow this was posted on my birthday lmaooo	0
The forest:NO MAM DONT BE FUCKING RECORDING ON MY TERF	2
First of all I wouldnt be mad at him I would be mad at these Japanese people for naming a forest the Suicide forest they some fucking Psychos for that	2
Using your finger for a like is really sad honey.	3
Joe Feigenbutz bitch you look special ya ugly ass wit that small ass egg head dh	0
*How did he not get less subs than James Charles?*	3
0:41 What?! No sane Teenager would watch that Shit!	2
I came here after James Charles tati. Who else did?	0
Why are they calling followers subscribers? Im triggered	2
Calm down and find your medication little one.	1
Kinda irritating to hear that female media personality brag about s fortune. We know he is rich! She kept reminding us. 	2
That video was not a good look for . I would have not included that in the segment. Its poor taste. Self-observation could have prevented this negative fallout! 	0
People make fatal errors. It is part of life. As long as we learn, we can grow better... he has a lot of life left. He will think carefully next time.	1
Positive Life 	1
1. Do you realize what goes into making a video like this, editing, creating a thumbnail, watching it a few times, its impossible to not notice the fact that a dead body was shown in the video.	0
2. Do you realize how many fatal errors him and his brother have made.	3
dead rat at the suicide forest, DEAD RAT IN THE SUICIDE FOREST	0
Juanpa	1
he for life 	1
White Privileged bitch	1
This is how many punches he  gets	2
That's a fuck ton of punches	2
Multiply that by 100	1
@YourNextLineWillBe:IsThatAJojoReference MUDA MUDA MUDA MUDA MUDA MUDA!	1
This is 'Unbroken' levels of getting punched in the face many times.	2
Who cares. Ppl kill themselves everyday. Leave the guy alone	2
Robert Carpenter and to answer your question on who cares: lots of people do, especially the people who have lost family and friends to suicide. Learn to be more empathic and educate yourself on the matter instead of being an ignorant jackass on the subject.	2
Robert Carpenter wow, youre a special kind of person, arent you? And by that I mean, dumb and pathetic loser.	1
the irony is it's twerps like this who end up committing suicide themselves in about 5 years when their C-List fame comes to a crashing halt (i can't wait for it)	0
Followers on YouTube lmaooooo	1
OK so he says he did it for suicide prevention.... BUT LAUGHS!!!!!!!!! AMERICAN IDIOTS	2
I remember when I saw him upload it. I ignored it bc I thought that he was pranking.	3
This is the first time I heard of this dude and I'm always on YouTube	0
Good for you. You didn't miss anything important	1
I'm so fucking jealous of you right now	2
Who came here after the James Charles vs Tati	0
I actually did	0
Wtf, this section is full 0 iq thots	0
Rouge -_- why does that matter	3
He couldve just became a lawyer...	3
But NOOOO he HAS to be the most hated person on the Internet	2
Im not leaving the sisterhood over vitamins and other people being sheeps. He wayyyy too funny to unsub too	2
What about james Charles	0
Whats the big deal! He went into the SUICIDE FORREST! He found a body! It happens!	2
Jason Gentry yes, it happens. But not everyone is an idiot and films someone who just killed themselves. Why dont you morons get that?	2
I say this tongue in cheek. But there should have been a few murders in the suicide forest when that video was filmed. They were probably even poking the corpse with a stick when the camera was off.	0
******g get off his back already and stop busting his b****.	2
YouTube please take off this  YouTube. Because everyone trying to forget about . Everyone is trying to forget about it. Please 	3
Those who forget the past are destined to repeat it.	1
Nah I think the dead body is killed by Japanese monsters	0
You are honestly retarded	2
am i the only one who is kinda annoying that she said followers and not subscribers	3
This is why I watch Jake . At least his fake 'Attack of the Killer Clowns' series was fun to watch. Not a dead body which he found amusing.	2
I hate he	2
People	2
This 	3
Completely 	0
Idotic	1
Person	0
Funny 	0
Wanna 	0
Punch 	2
Every 	0
Time 	0
Same he  sucks	0
@EliteSpeartonYT UltimateModder what do you mean with my grammar? What's wrong?	0
@Normal Person your grammar too and it's creepy for kids so we take crap out of him	1
Kasey#kkbff Rodriguez idiot	2
It is not that big of a deal chill people!	2
Tell that to the victims family.	2
where tf is the body	2
He filmed it in the video he posted a year ago. He went up to it showing at hands, the body being limp the only thing he blurred was the face and that's it.	0
the only mockery you're making Is of yourself because no one with any degree of common sense thinks this is funny in any way.	2
I intended to raise awareness for suicide prevention.	0
 YUUUP	1
Parents, this is why you shouldn't leave your children on the internet unsupervised.	2
He has 15 million followers on youtube.....	0
Its a sucide forest...	0
so WHAT TO EXPECT	0
ali qr65 I cant tell if youre being sarcastic because this is fucking sick.	0
dear haters:	2
https://youtu.be/dxa6FM9E1jI	2
Yes we can't hate someone for not only filming a dead body but also laughing at it, nice one you fucking degenerate.	1
I ended up getting a notification from him wit that video at the second I saw it I just deleted youtube	0
No you didn't. You're still here fuck face...	2
He did it for the fucking money	2
look, did you see it? No. 	2
No picture no proof.	2
@Kauri 798 For a matter a fact, there are re-uploaded videos of the original one. So I agree with you.	1
If you saw his original video then you'll see it, you disrespectful dipshit.	2
He's a moron. He found a body in the suicide forest...NEVER	2
To be honest other youtubers have probley seen stuff like this but not been like him and be so fucking disraspectful and wip out the camera and started videoing because they achally know its wrong to post this stuff and it's so disraspectful for the person that achally died he wasn't trying to show ewernes for suicide I feel so sorry for they family member for that person and show my deepest sympathy.	2
Is statement on 'raising awareness' is bullshit.	2
when do these s make a suicide prevention video when these stupid fam just make crazy stupid videos to get views I mean his just  giving us reasons	2
'I did it to raise awareness, not of views.'	1
Oh BULL SH*T	2
He doesn't seriously expect people to buy that, does he?	0
He gives youtubERS (Not youtube because they allowed that to be posted and waited for him to take it down if you hadn't already realised)a bad name.	2
Though I will acknowledge that there are some pretty toxic people on this platform.	0
@Andon Amparano wtf	0
@Andon Amparano your just a other fan boy you fucking 12 year old	0
@Andon Amparano your grammar explains how you're a toddler.	0
@question mark you're calling me a toddler how you're funny maybe you should go go back to your mother's basement you fat diabetic	1
Everyone is so angry about he showing the dead body. 	0
Honestly, I'm more pissed about how ridiculously disrespectful he was throughout the rest of the video. 	2
That was the first video I watched of he  and it was my last.	3
The Japanese guy obviously wanted everyone to see his dead body. This guy just walked into suicide forest and committed suicide. What a clout chaser smh	3
Seriously not funny you fucking idiot.	2
he sucks	2
WHY ARE PPL GETTING SO OFFENDED!	3
How would you feel that somebody you cared about hanging from a tree and post it on the internet from millions to see?	3
Why the fuck do you think you fucking illiterate Bitch!	2
he  in Auschwitz: Dab on them nazis	1
Jarno Datema 	1
I hope this guy burns in hell!!	2
i used to be a hegster.	3
WTF Waht is wrong in hear	2
he  I hope you die in hell!	2
I DIDN'T DO IT FOR VIEWS, I GET VIEWS.	1
Well not from us.	2
Japan's suicide levels are high!	2
Many people kill themselves a lot...	2
That is why *Suicide* Forest is very popular as ut name says it!!!	2
Yall over reacting	0
Yeah you're right we're overreacting over him showing a dead body to 12 year olds and under. If you can't tell I'm being sarcastic because it seems like you're a little mind can't handle that.	2
You're an actual fucking idiot.	2
He's Joke. He only apologize to keep his fame going. It's shame how he still Youtuber icon.	0
its a rip in the chat bois	3
Stopid	1
Suicide Forest: I about to end this whole man's career	0
The jokes just impulse him 	1
Ranjana Nixon im your 999th like hehe	1
Samantha Fernandez I literally said that wasnt the point of the video but yes it was disrespectful	2
@Saltt ll Yes its totally not disrespectful to laugh at a dead person.	1
he should confess his sins	1
Followers it's subscribers	1
I'm sure ABC News anchorman is concerned rather if its followers or subscribers.	0
Tfhcu	1
Idk,, im definitely in the minority,m but i dont understand whats wrong with this, no, im not 9, but i do havce messed up morals, i dont see whats dis respectful about showing a dead body, please inform me.	3
@Cyberrr have you watched the original video?	0
Joe Feigenbutz yeah, I can understand that, but some people are saying he was mocking the body	2
He didn't have permission from the family to show it.	3
Sorry, i never got to watch hisd video, how did he mock the body?	3
You know when you fucked up when Hollywood celebrities diss you.	3
Who else thinks hes video should have more dislikes than YouTube Rewind?	2
Hollywood celebrities stars really hates he	3
He makes about 12 to13 million. Can u people stop like what are u people	2
'He makes about 12 to13 million. Can u people stop like what are u people'	2
What's wrong with social media in a nutshell.	3
The reporter said 'FOLLOWERS on youtube' 	1
