I know what it's like to not have anything and I feel so bad I know my parents don't have much but when they do it's still not enough	3
I didn't cry 	1
I don't cry btw I'm not human!	2
I cry so bad	3
I love this story! There is a lesson in it that speaks to your soul. Remember it, and you just might make this world a little better.	1
it made me cry	3
did not know that soo caring people existed	0
my place amost no one cares......	3
https://youtu.be/QOLUfJgbrmI	2
I didnt cry but im sad	3
Why am I not crying? Is my soul made out of stone?	3
I am to	0
Ummm I am supposed to cry??????? I didnt even flinch	3
I didn't cry I don't cry	3
Before i watch this video i already know	0
this isnt sad this is just people being nice and making people irl to do the same.	3
I'm not crying at all	2
): u were right u did make me cry!	3
I CAME HERE TO CRY!!	3
not to be happy XDDD	2
Its rith im 100% crying that show plz help poor people hit like four poor people hleping	3
Thats sad  but I do like naruto	1
I wanted to cry	3
This was just sweet	1
Why did this make me cry 	3
When I'm always broken I go and watch sad videos just to cry for no reason 	3
Touched my feelings	3
Cheeter i did not cry	3
This video should be titled, be thankful for what you have!	1
Soon 6:00	1
I dont crying	2
I was sad already. I got a 0 in one of my classes. So my parents said I needed to straighten up. I was able to convince my mom, but some reason my dad thought I couldn't. I went up to him and tried to convince him, but he rejected. So I just went to bed and found this video, hoping I'd at least get a bit happier. I did.	3
It wasn't a sad video it was more like a happy video to me.	1
Imagine they got food poisoning. That would be way sadder	3
Karma	1
Who understands the video I DO	0
I just came here to cry sooooo	3
Whoever is watching this in 2019 	0
   Leave a like 	2
i didn't cry	1
I   S U R V I V E D	1
*sniff Now I want cake	3
Soon emotional 	3
I did not cry xD	3
I felt touched  but I didn't cry	3
what makes me cry	3
school	2
Wa going on .?	0
i eat children save the turtles sksksk and I oop	0
Umm I dint cry...	3
I am 100% sure I didnt cry.	3
My dad died I'm still a child	3
Avry Asmus Im really sorry for you.	3
And now Im crying thats great that was amazing	3
I think im filing emosian again thank you but im only sad no cry  thx at lease i can feel my sadnest aftwr all the video im so happy thx a 10000000000 time	1
I didnt	3
not gonna lie i did cry ya'll anyone else ;-;	3
Omg I am not crying but this was so nice	3
Its not sad sorry.....	3
This video didnt make me cry	3
i am crying from the inside	3
This video 100% did not make me cry but it was also kind	3
I am so sad	3
This Made me so Happy	1
Apparently i am not normal i wasn't affected by the video	0
This isnt sad	3
what  the  fuck  I  did   not    cry	2
Lol,i'm not 	2
After watching this Video , I certainly do have a Reason To Cry	3
This is not sad though, its actually pretty heart-warming	1
I dont cry i did it	1
I can't get sad from something fake it's just not in my blood but when I see someone I care about gets hurt I would have a lump in my throat trying not to tear up	3
Its like the uno reverse card	3
why did i just laugh	0
IM GODD DANM CRYING	3
It is not sad at all why do you think it is sad?	3
0% i cant cry	3
Im totally crying right now and not cold hearted...	3
This not even sad i didnt cry mwahahahaha ppl	3
Didnt cry tho	1
I don't see how this is sad.	3
its sad but this is happy end	1
WOW nice compilation. 	1
Try also to watch this short film from Philippines after the aftermath of typhoon Haiyan. It will make you cry promise.	3
here's the link: https://www.youtube.com/watch?v=L8o1ppsbPdw	1
Can I have this? 	3
Ummm no. 	2
Me: *cries my heart out*	3
100% iam not crying	3
i dit not cry	3
I felt a sudden urge to cry but I had no reason to. So I typed videos that will make you cry and this was my first choice. I asked to cry NOT SOB FOR 10 MINUTES 	3
Me: Realizes that the grandpa bought the cake for the boy, who later bought the cake for the grandpa	1
HERE COME THE TEARS ;_;	3
i cried sooooooooooooooooooooooooo much! and it was during class!	3
Whats so sad	3
my partner has drier eyes after watchng this video.. i have no hope	3
Sooo sad! 	3
I didn't cry i just been sad and happy	3
I didn't cry....is that bad?	3
you materfuckar i dont cry why post this	3
Bro I cried when the ad started playing	3
I cannot feel	3
Wanna hear something sad?...	3
My friend doesn't support the fact that im Bisexual..	3
Every body should do this when people can't afford it 	1
Didn't cry, but still a heartwarming story	1
I'm still 13 tho	0
i did not cry a bit	2
This used to be my life. I didn't understand why she wouldn't buy us things	3
I actually didn' cry, but such a pretty story	3
I think I'm heartless because I didn't cry	3
I didnt cry but I loved the vid 	3
awwwwwww i cried waaaaaaa	3
I got goosebumps	0
I didn't cry, but this was still an amazing story :)	1
I i'm trying to make myself cry for acting reasons, NOTHING IS WORKING!!! NOT EVEN THIS VIDEO! there is something wrong with me.	3
I wonder why I didnt cry?	3
I didn't cried	3
Am I the only one that makes pig noises when I cry?	0
I'm crying	3
Didn't cry. Thanks for trying.	3
i cry on the 2nd try i watched this i cry on the last part	3
Who else just sat there smiling	0
I totally busted out crying	3
i cried so hard that was so nice	3
it did not make my cry	3
I will help only myself and people I know	1
I will help everyone	1
I still dont cry why cant i cry	3
Not rlly sad	3
Didnt cry	1
It's actually really happy  remember be kind no matter what 	1
This is sooo sad i was crying	3
I have no heart!! I didn't cry!!	3
all i know is that the ripple always comes to you.	1
This happens to me before me and my sister were in a shop and we didn't have enough money then a lad behind me paid for it I'll never forget him	0
Wat is sad obat dis vidijo	3
I'm not crying but I want to be crying	3
I that actually didnt make me cry Im surprised	0
THAT MUSIC MADE IT 100000 TIMES SADDER.. 	3
But I didnt Cry	3
,, this is so sad	3
who else just scrolled down the comments to see what random people have to say ?	2
This how many people cries:	3
Like please	2
I give up *criesg	3
Aw... what a heartfelt story! 	3
This is so sweet and sad at the same time like if you cry if not comment why you didn't cry	3
Even tho I already seen this vid I watched it again and it made me cry	3
Eee  I am not crying	2
Awww that was so sweet but i didn't cry	1
Omg Im crying	3
The tittle lied it was a bit sad but not to the point to cry	3
i didnt cry	3
Assesses i love that and I 	1
I didn't cry I was happy	1
Hahah 3:37 I laughed	1
Who here came to just to feel any kind of emotion	3
i didnt cry bruh	3
The last vid promising to make me cry failed let's see about this one.	3
Edit: it failed	3
Im so sorry but this make me cringe so hard	0
Who didnt cry cause I didnt	2
I wasm't able to cry.. no it was the opposite. I was really happy i dunno why but, I wanted to watch thos bc i want to cry but it makes me happy.. ok	3
This is bad Im emotionless so 	0
I watched this because I'm breaking inside. And I feel numb and I know I'll feel better after crying. But I watched this and I still can't cry... I'm so frustrated. I want to cry.	3
But I no cry lol	2
I recognised the end... Grandpa was the kind guy who gave boy cake...	3
And the Man was that boy!	1
I did cry	3
A like for a big respect	1
My emotions have kick my heart in the d###	3
That grandma are so sad fuck you little pink girl that have a bangs	3
what do you mean crying '??????	3
Kamuka ni rayza yung bata	2
Asian people be saving their cash easily	0
what the heck so is is the same man that have paid the cake	3
The end make me cry a little . It was sad...	3
It was sweet ! I am not trying to be rude but it was sweet	1
The ending got me	3
That alot of money for cake and food	1
Can't cry, relate too much	3
A little lesson, your parents  may not afford things you want (a gaming system, clothes, toys etc.) , but they love you and re working hard to keep you under a roof and making sure youre loved and smart. Everytime I earn money, I give most of it to my mom because I dont live with her and she works very hard. Love yall <3	1
I didnt cry >:3	3
I'm not crying	2
Who watched this just to see if theyd cry	3
It is not  sad	3
Im crying 	3
I don't cry its vecos I m enoshen I have non and I hare my mom	3
This man is one of gods angels	1
My aunt died 1 month ago 	3
1 like = 1 more chance of her living 	3
My grandad is still crying 	3
@pepperminte thats fuckin right	1
Hannah Peddie you shouldnt hate her unless shes bad. She suffered 9 months just to have you. At least be grateful cause some people dont even have moms. 	3
Joshua Franklin please dont use your aunt for likes.	2
On a sad videos marathon xd	3
Did not cry but had strong feelings	1
I so nearly cried	3
Pre frontal cortex devolopment	1
For the 2.4K who dislike this video,lets beat them	1
the ads really kill your mood-.-	2
U know maybe im soulless i didnt cry	3
I cant cry and now i feel REALLY bad	3
for some reason i not crying..??	3
im a 12 year old girl and i didnt cry at this, i think there is something wrong with me	0
I cried from the first video 	3
Ok why is this sad	3
If you help people your future can be better	1
I didnt cry so much but I actualy not cryIm okay!	3
it was a sad story but i didn't cry	3
I'm only watching this because my eyes are dry and I don't have eye drops	0
Failed to make me sad more like happy	3
What's the sad part?	3
who came here to cry, but was so emotionally drained from everything so they couldn't cry?	3
cuz same	3
Yep I'm here just for that	1
I've been crying for a solid 40 minutes watching other videos	3
Me. Not because it's 2020 now. I really hope that this year will be a great and beautiful one. But I'm so drained from the feeling that i'm alone despite having many friends around me. I'm drained from the feeling, that i'm not that emotional because i'm walking along poor men without the possibility to help them. I'm drained from the feeling that i'm losing my deepest friends, because they study elsewhere or because we don't meet us that much except going to gym or drinking alcohol to be 'happy'. I'm drained from the feeling being not accepted by people because my origin.	3
And it is so ironic that i'm trying to cry by watching this video because otherwise i couldn't... 	3
I hope for everyone that they will be happy for the rest of their lives, but it's unfortunately unrealistic...	3
honestly, yeah.	2
*meeeee	2
Wow made me cry in -0.000000000000001 seconds	3
I didn't cry. I haven't been able to cry for ages and I can't	3
damm ma boii i think u got problems u prolly dry	0
I kinda cryed not alote for a sec then stoped	3
IM CRYING SO BAD	3
@Fannest Mafioso  Lmao.. I know I have problems.	3
Omg that was so sad  	3
who else didnt cry but teared up	3
I shared slot of tears	3
Lier I did not cry	2
I actually thought this was a scam...I am crying...	3
K. I didn't cry but that was very heartwarming tbh.	3
History will repeat itself, the girl will buy a cake for someone else and then that someone else will buy a cake for someone else. The cycle shall live on	2
The little girls face at 3:37 though.. she looks like a.... IDK!!	0
I liked the grandpa	3
this aint shit it was happy but  sorry for the ones who cried	3
PLOT TWIST	0
When you think of something smart to say in the comments	0
Ahhhh so saddd	3
Tears are dropping	3
I have only cried bc this reminded me when I wanted something and My mom said we dont have enough,maybe next time. And then I said you said that the last 3 times we came here	3
i didnt fully cry	3
I didnt cry, But if i saw a grand parent saying no because she did not have the money, then i whould have stepped in like that kind man did, Thanks for sharing this	3
This is reversed instead of making me cry it made me happy that knowing that there is some people out there who actually still have a heart 	1
what if u have no heart and cant really cry?	3
I din't cry	3
I didnt cry?	3
WHY IS IT SO DAMN COOL!? Im not crying	1
Am not cry but i sad xd	3
They are not lowering the ussr flag so this is bullshit	2
Im not crying... my eyes are just sweating	0
My eyes started teary    after hearing, 'I want the cake please, I won't ask for anything else'      please guys don't hurt ever any kids	3
The story is sad because a small cake costs 26 dollars, are you serious!?	3
There lot of Videos on YouTube.	0
I Never cried. This time. It was the First time.	3
Who agrees that the manager is stupid.	2
I didn't cry but it was sad	3
I cried because my bird flew away right when I started this video. THIS VIDEO IS PROBABLY CURSED.  1 like = 1 Rip for my bird. ;(	3
this short film was not sad at all	1
I have something to tell my mommy was doing that too	0
This is the most BORING SHIT IN THE WORLD!	0
I fell for it	3
Im am crying	3
Wow your right I cried	3
I don't know who are this shit which dislike .	2
TO BE HONEST I DIDN'T CRY IT'S NOT SA D TO MR	3
I almost cry.The tittle is right!	3
I want to cry but I cant	3
Wheres my cake D: i want cake if only someone bought me a cake :c omegasadface	3
Who crying after watching this ?	3
If u do cry:Like  If u do NOT:comment	2
The stupid manager made a small cake 26 dollars	2
The purpose of the video is not to cry but it for the people realise what you give always comes back so do good have good and after this video the soul bocome happy	1
3:36 she looked like she was going to kill him	0
Idk what wrong with me everyone said they cried I did not LOL like if you did not to	3
I'm so sad	3
Acuallyty its not sad	1
3:36  bruh her faceeeee im dying	0
I was sad but I didnt cry	3
Hell no i can't stop to cry XD	3
True #	1
that really make my heart cry	3
I love this video 	1
2:12 shame on him I never had birthday cake before lol	3
I cried so bad 	3
i didnt cry, instead i felt inspired anyone else?	3
This is not sad at all	1
I cri becuz my pee sha fell	3
Uh no, because NOTHING makes me cry unless it has happened too in my life, well LIKE if you want to hear the story!	2
So I had a bunch of friends, I had an across the street neighbor who was a year younger than me, 3 years later, I met a close neighbor which I became very close friends. Then my ATSN (across the street neighbor) told her a secret, a secret which hurted me for months. My DTSN (which you can guess) told me the secret: She didnt like me. Her mom hated my mom. She didnt like the look at my face I am which she thought I wasnt telling the truth. It really hurt me. She also said that I dont say HI to her mom. Which I DO, sometimes I can be really shy. Then when my mom can back from China for 2 weeks, she met Annette. And my mom said Annette was pretty and I was ugly. So yeah.	0
Sometimes if someone is poor or not enough money. People's will have to safe them for their sadness. Everyone can be a hero to them.	1
-TwilightJLO 2019	1
The story is not sad	1
*-HI-*	1
*Thank you all for the likes*	1
omg that needed to be hard for you am so sorry for you	3
aww i hope they are happy in heaven    you have us	1
Im sorry	3
The all video made me cry	3
That's not really sad it's just happy	1
JAHAHAHHAHA THIS IS FUNNY	1
Did anyone else not cry?	3
Thats actually very sad...	3
Alexa play despacito	1
Lies i tell you LIES	0
This is crackadototool one like equals one year old one like per age by the way Im a like begger	0
This is so heart warming	1
... i didn't cry	3
Am I supposed to cry?	3
Nice story 	1
No words to explain it	0
This is gonna make me cry :(	3
Is it what Im thinking 	0
i didnt cry plus i was wondring why i didnt have a reason to be sad	3
This works I'm crying 	3
This made me restore faith in people. (O my gosh just realized that man is the grandpa!not the young one the one that gave the cake to the little boi)	3
oh my *sniff* god this almost made me cry!	3
I was not crying yet	3
I CRIED 	3
This is how many rounds of people cried	3
2 apparently	0
This is one of the cheesiest things Ive ever seen... and omg I love it!!!	1
Did notcry	0
That man followed them all the way home!	1
Endless ripple	1
I was crying up hurricane Katrina	3
It didnt make me cry, but it made me happy to know that people still do nice things in the world (even though its fake). It sends a message to everyone. Anyone else agree?	1
Andddddd i didnt cry	1
I was looking for this! My teacher just showed this a few days ago. It was shocking!!!!	0
Press the like button on my one if you dont think or didnt even cry  in this vid	3
Am i the only one who didnt cry	3
OMG that was SO sad!!! i did not cry though	3
Definately cryable materel	1
Schweiz U-Bahn	1
Im forcing tears out of my eyes so I dont seem like a sociopath	3
I want to cry	3
I only cry when I have a panic attack other than that I'm a sociopath	3
I only cried once in the past decade	3
Axellint Worcrant 	1
Nah you just arent damaged	2
kaydence hart 	1
I did not force tears of my eyes. Does that make me an anomaly?	3
Ah damn I watched a good story it weakens my toughnes and when I saw this vid at man I got me	3
For those of you who dont get it	2
The man who bought the cake for the boy years later is the grandpa	1
this video is break my brief	3
This did not make me cry it just made me smile	1
I watched this to cry so I can take my eyelash out of my eye	3
Idk its not sad	3
Guys its not sad its actually funny haha still laughing XDDD	1
i didnt cry but the story was so nice	3
*I didnt*	3
Orient cry at all	3
Well... I dont cry	3
I cry a little bir	3
Im crying right now	3
I coutint stop crying	3
I wasnt even close to crying because the little girls fake smile was so terrible	3
I am not very emotional, but very shocking!	2
Boooo i didnt cry lol	3
Nahh I did not cry but I learned a lesson	3
Congrats yoy made me cry 	3
I didnt cry but that was realy cuute 	3
I have no emotions. I have been building them up for years	2
Awww that was a sweet	1
I'm so sad I'm crying	3
Omg why can I only put 1 like, this is such an amazing clip . Im not crying no no .... WAAAAAAAAAAAAA 	3
Sure! My first name: Man second name: In last name: Queue	2
When you're depressed this are the perfect videos to watch 	3
Hi may I have youre full name please?	1
I don't understand why will someone dislikes this short film. 	2
Very inspiring... Simple act of kindness. Thank you	1
Holy fuckin shit	0
Crying**	3
Mom: are you crying?	3
Me:NO, I PUT A EYE DROP IN MY EYES	0
Mom:I didn't even buy that	0
Me:......	3
I didnt cry but I feel good inside	1
i had a calegh who is not going to cry and i cryd	3
The saddest stuff is always asian	3
I didnt cry beacause for mr it wasnt sad	3
Nice video	1
Are you sad watching this video? I have a joke if you'd like i can cheer you up. 	3
Just comment below :-)	2
That one time when you commented 'I didnt cry' and u were actually crying, then when you want to cry you cant.	3
Btw i didnt cuz no one died	0
Who else did not cry	3
If a dog died I wouldve been on the ground crying	3
I didn't sh	3
Me too I cry	3
IKON ShotZ i did not	2
If Anything, I Laughed-	1
very exciting I cried a lot my god best video 	3
I didn't cry, but I damn well am inspired now	1
Stingy little girl 	2
'Last time you said that' That doesn't matter if you can't afford, it you can't just be grateful for what you have	2
i guess those dislikes on that video are negative spam bots cause no human could dislike such a video	0
So wholesome 	0
The man when he was little , he was so cute.	3
Why would you dislike this video	0
When I watch this video I cried.	3
Im just here because I want to cry but Im unable to do so. I want to do it for mental health reasons. I feel like I have an emotional blockage.	3
I didnt cry but it was very sweet and I wish all people were like that,kind,generous and helpful	1
Sorry but you will have to do better than that like a dog story or a elderly dies	2
I had to get something out my eye. This worked	3
I am in tears	3
That cake is just floating at the end. Everyone is clapping	1
Nah, the grandpa is holding it	1
I am so so so sad	3
Im making an acting video so	1
I feel sad but not crying yet. I need help	3
What else to but just cry, 	3
I was not crying 	2
Yup im not kiding	2
Ooops!	0
Did this came out in 2015 or in 2016	0
I've might copyed some youtubers videos	0
Im crying so really sad give a thumbs up for her grampa	3
It didn't make me  th but that was so sweet and heart warming! 	1
Smile!	1
(_/)	2
I didn't cry but it was a beautiful story	3
{   }	1
I did not cry at all	2
wtf I didn't cry !	2
Bruh im getting so emotional with these videos 	3
Didnt cry but this was very special. Always help people when they need it the most	1
OMG I SOOOOO CRYED :[	1
I thought I was strong enough I was wrong	3
The girl's smile is ugLY tho	0
It was alright not that sad	2
i actually really liked that video :)	1
this makes me sad:	3
 when i was in high school (2013), a people from academy pilot selection came and talked me, that I need to take examination test, for pilot academy, so I. Went to the hospital and have a health test, and my health is good, then the next day I came to get the results, then I ask the doctor, that, how much does it cost, and the doctor said its around 40 rupiah, then I only have 20 rupiah, so i said ok, not today but next week i will pick it up, then I left the room, and walked while sad and little tears for not having that much money to pay, and then I saw a woman running towards me, and called my name, then I turned and saw that woman, was a nurse, and she comes with  a white bag plastic and she gives it, then she says, this is the result of your examination, I have paid the fee, you are young, one day you will be a great person, God bless. She said that, and she left, I just kept quiet, and just said many thanks, because, I was nervous, after that I went home and opened a plasticist, then there was a paper that said 'I love, because life is love' then I cried but also happy because, the results were good and I graduated from pilot school. and then, now, as a pilot of Canada Airline, I work for ; Japan, Canada, USA, Mexico, and Brazil. this is, the thing of my life, great nurse, God bless that nurse 	0
This is my story	1
I didnt cry, I personally think its a happy story! 	1
100% did not cry lol	3
When you have crippling deppresion so you fell null	3
the only thing makes this sad it is the music.	3
3:38 when you forget to do your homework and the teacher is collecting it	2
ITS 1:30 IN THE MORNING AND IM IN BED ROLLING BECAUSE OF THIS	0
Bruh wtf is wrong with you face	0
SDHG FKUFSRSE	1
That doesn't make me sad because I have life like this about 20years, because my parents are poor, and now im trying live on my own, to help them.	3
i didnt cry man	3
I wanna cry 	3
I haven't cried in months now 	3
But that was from laugher at a dark joke	0
They sound africanswhich i love.	1
It's interesting what results show up first when you type: 'this video will ...' Maybe there are people who don't long for just simple entertainment. Maybe it's deeper feelings that they used to feel as they were kids.	0
i almost cry but i didnt and i was trying to cry but i could not	3
Josh Evans if you wanna cry watch the first and last episode of mr.rodgers neighborhood	3
i did not really cry :/	3
Im not crying HA I just feel good	1
this isn't the original and It still made me cry	3
Is...the grandpa....the man....who paid for the cake in the backstory(^^)()()	1
I didn't cry at all	1
ONLY ONE SECOND IN AND IM ALREADY CRYING OMG I AM CRYING AND SHAKING 	3
I don't cry to Asians	2
1 like=1 tissue for whom ever liked this comment	0
I don't know how.. But I started crying	3
1:45 people like him just melt my heart  	1
1 like equals 100 bucks 4 people in poverty and a hug 4 the guy	3
No I'm not crying you are	2
cj mecsa sure you didnt	2
Das nice	1
Heart touching 	3
That sad	3
bruh i came onto youtube because the past few months have just been bullshit, and i need to cry for once because for some reason my body said 'no bitch you cant ever cry unless youre in public' so i look for stuff to make me cry and i sat here for fuckin 5 minutes watching some dude buy a cake for a dude that bought him a cake when he was like 4 without even knowing it. what kinda fuck shit is this-	3
I'M A BABY I SWEAR 	3
My mom cried	3
This is my everyday life:(	3
https://youtu.be/dQw4w9WgXcQ take this to be happy	1
I was crying so bad	3
lol i didn't cry cause i'm dead inside	0
    it was so funny how the little chines bitch died	3
I am not crying, I am happy	1
i kieterally shiy my panst soh my gods i m vonna AHHH im oised my pass whilke ay school bius oh kmy god he omg hethe giuel and sthe cake oh my im crying anf dhsityhing an cummi ng ASNI TYOPE	1
I'm not crying I just realized they all are literally slant-eyed Asians f****** hilarious finding people that actually have eyes that look like a Russian doll LOL no hate cuz you know it's true	2
Im not crying you are!!	2
Where is this from? I know it isnt originally from a channel with 8k subscribers (not trying to be rude just saying its unbelievable).	2
It not making me sad yet	3
3:37 thats smile though!!! (No offense and no hate)	1
@crabtastic TAKE IT OFF NOW GIRL JUST TAKE IT OFF uh im a master bby witcha br-	1
i mean yeah 	0
RedPetals 	1
Is the expensive girl that rm was talking about in your pfp? o.o	0
This gave me chills	0
Damn man that's so nice and sad... nice thing is he could help the person who helped him long ago but sad the old man can't work..... i am sad but that's why i wanted to watch	3
OMG THE GRANDPA IS THE MAX this made me cry	3
I thought you said I was gone cry because it said 100%	3
This is so cute!	1
Can I react to this on my channle	0
Wtf didn't cry at all	3
almost teared up at the ending :(	3
'you said that last time'	3
I'm crying so hard	3
bruh im cryin so hard rn ;-;	3
I'm not cry realy	3
I feel sorry for this granpa. Being so nice and generous but becoming poor in old age is tough	3
Thanks man, I needed a good cry.	3
That good if you help people	1
Sigh.. 	3
When i was a kid i wanna help somebody and now i will sure help somebody becuse i wanna like my self the women so kind to me and i sure to kind to her the next day 	1
1 like 1 heart for the women 	1
Please like 	3
I never met the kindest person like you before I like helping people like old people and poor people	3
Havent cried a single tear	3
I wasnt sad it was a good vid	1
Who gets a fucking lemon cake u fucking idiot	2
i was expecting that ending, and i didnt cry at all, LOL title is wrong	3
Because the old lady do have money	1
BISH THATS NOT SAD	2
IMCRYING RN	1
guess im too heartless to react to something like this. i didnt cry and i dont care about this. btw i downvote this video.	3
Got an exfoliating bead stuck in my eye so need to cry the get it out	3
Didn't cry but still really happy	1
I am balling my eyes out not because of this but because I found out my ball of sun shine anna my puppy died by a car I saw he lifeless body. I broke down this was just one act of kindness by the man but know they are worst things then not having money. anna was the best she was my reason for living... I wanna die	3
i cannot cry for some reason	3
2:00 ALL READY CRYING I'm still crying while typing	3
such a heartwarming man	1
i salut for this man	1
Im crying now.	3
i didnt cry bc im emotionless but i rlly wnated to	3
from india	1
Poweful..........	0
I actually cried so much full of tears it's a sign of God and sharing... let us pray	3
It is so sad	3
Muahaha I didn't cry 	1
I ain't no pussy	2
i fucking cried waaa	3
when we just see this we just started crying the best	3
 this is a KKK member like to punch	2
  .  	2
Well i didn't cry. Idk. This doesn't make me sad, it makes me so happy actually. I didn't cry, i smiled!  Who agrees with me give me a like	1
 wow good job	1
in school we watch that it was sad that i all most cry	3
That was sad	3
Is this actually real	0
omg im crying so bad	3
TEARS OF JOY!	3
That was ssooooo cute	0
I'm not crying and before I watched this I was crying so much	3
I'm not crying but it was a nice story though	3
I watched this video to get shampoo out of my eye. Needless to say I was not disappointed. Amazing film	1
100% Serious	3
I was thinking of making a comment something along the lines of 'This isn't making me cry', or whatnot, but the moment I saw that the grandfather was the same man as in the past I had a fit and began balling.	3
10/10: Would cry again.	3
I wanted to cry but I got like 10 min till church	3
Literally  Philippines =(	3
HAHAAHAHAHAHHAAAHAHAAHAHAHAHAHAHAH THAT WAS HILARIOUS!!!!!! HAHAHAHAHHAHAHAHAHAHAHAHAHAHAHAHAHA	1
Naa didnt cry...nice video though	1
And I didn't cry ..do I even have a soul	3
I,m,happy	1
*_I cried because the little girl looks like my niece_*	3
Asian people = Pristine acting 	2
I CRIED SOOOOOOOOO MUCH ! PRAYERY EXWLS ! LIKE	3
That grandpa is old lol	0
Needs reason to be sad* TRY NOT TO CRY ....CHALLENGE ACCEPTED	1
It was sad but I did not cry	3
My dry eyes be like 	0
this reminds me of a Disney movie	3
3:36 she said     	1
Plot twist the old man was the little girl	0
Edit: just learned that the ripple effect does end, this video lied	3
This is so happy and sad at the same time but i did not cry	3
He pulled up quick in that wheelchair tho, not gonna lie he do be lookin fresh	1
Very  very nice	1
No tears bangladesh is very strong and powerful	1
Saddest	3
I felt good but I didnt cry	1
Tbh I didnt cry	3
That was so cute	3
I Cry so much	3
Man I cry	3
This wasnt even sad fr	0
lmao this is so funny 	1
3:33 I legit thought he was gonna fly into space	0
Asians are always best when they make people cry.	3
Man: well when I was 7...	3
Man gives cake to the man that have cake to the kid: well when I was 7 	1
Mother: no we can't accept it	3
This hit to close to home	3
*the story never ends*	3
Omg i cried very much	3
The small things like this change the world	1
Its not sad	3
 what a kind man	1
Im not crying with sad tears, Im crying with happy tears. :)	1
That was dumb.	2
i need to admit something	0
i did cry.	3
Liek if u cri evry tiem	3
i dident even cry wow	3
I cried so hard	3
Is it bad i did not cry	0
This wasnt sad there is a happy ending	1
It's sad	3
3:18 the girl is like thx for the cake but nah	2
You are right	3
Im dont cry to wholesome shit i cry to sad shit	3
Nah I didnt but I felt sad :[	3
I didnt cry its not actually that saf	3
**sad	3
Guess i dont have feelings....	3
wanted to cry, but got happy instead	3
Amazing	1
This no make me 	2
funny i asked google for something sad and it knew me	0
1:15 I think that's relatable	0
I will cry huh?  Never did	3
Wasnt sad	1
it took me 5 times watching it to figure out.. OHHHHHHHHH the grandpa is the first man that payed for the cake (I am very proud of myself)	1
I don't to vids often but my heart does	1
SO SWEET	1
yea i actualy crying	3
Awwwwwwwwwwwww this is so sad the guy was soo nice	3
What a bratty child. Not buying a cake bc you cant afford it is a Great life Lesson. lol The boy at least handled it with humility PSssshhh. Im so cynical. Its just so scripted and I didnt cry. I WAS PROMISED TEARS! #FakeNews. Haha Ill leave a like ;)	2
Honestly that wasn't sad.....more like happy	1
This is not sad you chumbs	3
When on my period I like to watch sad videos idk Im a weirdo	3
Same lol 	0
i do that too lmaoo	0
Another weirdo reading your comment 	0
% i didn't cry	1
Bruh I am suing, I didnt cry	2
Wow I never cried	3
At the end it was sad	3
Im not crying you are...	3
I dint cry	3
How!!!	2
I didnt even cry	3
Thank you I really needed to cry	3
I didn't cry... 	3
how is this sad	3
Beautiful	1
5:03 that is my puddle of tears	3
I dint crye	2
i didn't cry, but i was sad, is that count?	3
You know what sad when all of pewdiepie's pet die	3
haha i dnt cry. but my throat killing me ;-;	3
I ant cry	3
It's not sadit's cute, actually.	2
What Im not crying	3
it doesn't make me cry but I laughed because the girl did the smiley face funny like her eyes and her eyebrows in her mouth	3
I was gonna cry but I was eating ramen so yee	3
u lied :(	3
This video made me be more generous with the poor or other people	3
I am not cryying for this video	2
Why didnt I cry?	3
XD i did'nt cry	3
Hi this was sad and happy i dont know what im feling	3
One act of kindness cAn change the world	1
Freaking Southeast Asian hobos. Not my problem they can't make their country better and the underclass always crushing the upperclass!	2
I don't cry idk why and i didnt cry ;-; am I human?	3
Didnt cry....	3
Damn I was crying tears of joy... It was very beautiful ^^	1
LMAO cant stop laughing OMG this is sooo funny	1
There's actually a 6.87% chance that anything/anyone can make me cry. I am 13 anf I've already been through a lot. I know many people have been a lot, but I just don't know how long I can bear with this. I have never really got the chance to express my feelings even when I am alone. I don't even know how to express it anymore.	3
Btw Idk if my grammer is right b/c it seems a little wrong.	0
I started crying at 46 second	3
If i see ssomething like this id always help them.	2
this made me cry	3
Omg I cryed of happiness :)	1
Aw no dont add families into this :c	3
I came here to cry, but I couldn't cry because I have no soul.	3
This acually sad	3
alright, who tf is cutting onions.	2
This didn't make me sad, it replenished my hope for humanity.	3
Why would this make me cry lmao	3
i literly just cried	3
Im seeing if I could cry cause they say when you are in your period,you are emotional	3
IM SO SAD 	3
That's somebody that cares some people dont	0
That's sad	3
It was not really  sad	3
Its kind	1
WoW i didnt expect that	0
i did cry... holy melons... so sweet ;) i hope nobody gets bad luck... i hope everyone gets luck....	3
Inaccurate it's 99.9 percent of people will cry	0
Me: ha i wont cry at this!	1
Later on with the video...	1
Me: *cries* i take that back ok!	3
Me: *continues crying* 	3
Me: *stops crying*	3
Me: ok another sad video please!	3
Comments killed it for me, like the whole mood.	2
I did not cry that was easy	3
How is this sad?	3
All the dislikes are the people who are crying to hard they didnt see the right button so they hit the dislike button.	3
I didnt cry but it still touches my heart...	3
Loved it	1
*Ahhh* I'm not cry	2
Ive not cried so this is mis leading so Im suing the channel	3
Not only did i waste 6 minutes of my life i also did not cry :/	3
i didnt cry well... i was tryng not to beacause idk why	3
Tittle: 100% will make this video cry	3
Me:(did not cry) am I soppuse to cry?!	3
